transcript,Free_Energy
PB2015.12543.4_69,-43.3
PB2015.9147.1_22,-36.6
PB2015.9147.1_21,-34.2
PB2015.9147.1_20,-43.6
PB2015.12543.4_65,-42.9
PB2015.12543.4_64,-42.1
PB2015.12543.4_67,-40.9
PB2015.12543.4_66,-44.2
PB2015.12543.4_61,-38.3
PB2015.12543.4_60,-29.6
PB2015.12543.4_63,-39.8
PB2015.12543.4_62,-33.2
PB2015.8506.5_2,-45.1
PB2015.8506.5_3,-47.4
PB2015.8506.5_0,-65.2
PB2015.8506.5_1,-50.2
PB2015.8506.5_6,-48.6
PB2015.8506.5_7,-40.0
PB2015.8506.5_4,-54.7
PB2015.8506.5_5,-51.6
PB2015.8506.5_8,-35.2
PB2015.8506.5_9,-35.2
PB2015.14235.5_9,-43.5
PB2015.14235.5_8,-45.5
PB2015.14235.5_1,-59.2
PB2015.14235.5_0,-70.1
PB2015.14235.5_3,-55.8
PB2015.14235.5_2,-55.2
PB2015.14235.5_5,-46.3
PB2015.14235.5_4,-40.7
PB2015.14235.5_7,-54.4
PB2015.14235.5_6,-48.6
PB2015.10870.1_6,-47.4
PB2015.10870.1_7,-43.3
PB2015.10870.1_4,-49.1
PB2015.10870.1_5,-43.8
PB2015.10870.1_2,-56.2
PB2015.10870.1_3,-52.5
PB2015.10870.1_0,-52.5
PB2015.10870.1_1,-52.2
PB2015.10299.1_5,-31.9
PB2015.10870.1_8,-34.5
PB2015.10870.1_9,-27.4
PB2015.10299.1_4,-35.4
PB2015.10299.1_3,-40.7
PB2015.10299.1_2,-35.0
PB2015.10299.1_1,-50.3
PB2015.10299.1_0,-46.5
PB2015.10997.1_4,-54.9
PB2015.8525.8_87,-62.0
PB2015.8525.8_86,-59.3
PB2015.8525.8_85,-55.4
PB2015.8525.8_84,-55.4
PB2015.8525.8_83,-55.2
PB2015.8525.8_82,-47.9
PB2015.8525.8_81,-52.2
PB2015.8525.8_80,-48.5
PB2015.12133.2_15,-54.8
PB2015.8525.8_89,-57.2
PB2015.8525.8_88,-58.8
PB2015.5094.4_29,-10.3
PB2015.5094.4_28,-10.3
PB2015.5094.4_27,-17.7
PB2015.5094.4_26,-19.9
PB2015.5094.4_25,-32.5
PB2015.12133.2_16,-57.7
PB2015.5094.4_23,-26.8
PB2015.5094.4_22,-28.0
PB2015.5094.4_21,-35.1
PB2015.5094.4_20,-37.3
PB2015.9824.30_9,-43.7
PB2015.9824.30_8,-40.9
PB2015.9824.30_5,-37.6
PB2015.9824.30_4,-27.0
PB2015.9824.30_7,-39.1
PB2015.9824.30_6,-38.1
PB2015.9824.30_1,-26.3
PB2015.9824.30_0,-42.5
PB2015.9824.30_3,-25.0
PB2015.9824.30_2,-23.8
PB2015.3282.2_57,-25.3
PB2015.3282.2_56,-31.3
PB2015.3282.2_55,-38.1
PB2015.3282.2_54,-44.1
PB2015.3282.2_53,-49.8
PB2015.3282.2_52,-49.2
PB2015.3282.2_51,-45.9
PB2015.3282.2_50,-47.7
PB2015.2960.1_8,-31.7
PB2015.2960.1_9,-31.6
PB2015.2960.1_0,-34.9
PB2015.2960.1_1,-33.2
PB2015.2960.1_2,-32.4
PB2015.2960.1_3,-34.3
PB2015.2960.1_4,-31.9
PB2015.2960.1_5,-30.5
PB2015.2960.1_6,-31.9
PB2015.2960.1_7,-26.2
PB2015.13355.8_38,-53.5
PB2015.13355.8_39,-58.1
PB2015.13355.8_36,-50.6
PB2015.13355.8_37,-56.9
PB2015.13355.8_34,-53.2
PB2015.13355.8_35,-55.9
PB2015.13355.8_32,-48.7
PB2015.13355.8_33,-49.8
PB2015.13355.8_30,-61.9
PB2015.13355.8_31,-59.1
PB2015.15537.1_28,-39.2
PB2015.15537.1_29,-48.8
PB2015.15537.1_22,-55.8
PB2015.15537.1_23,-50.4
PB2015.15537.1_20,-53.0
PB2015.15537.1_21,-56.4
PB2015.15537.1_26,-44.9
PB2015.15537.1_27,-44.5
PB2015.15537.1_24,-56.3
PB2015.15537.1_25,-52.0
PB2015.11794.1_67,-22.8
PB2015.11794.1_66,-19.7
PB2015.11794.1_65,-25.7
PB2015.11794.1_64,-25.6
PB2015.11794.1_63,-29.3
PB2015.11794.1_62,-29.4
PB2015.11794.1_61,-27.8
PB2015.11794.1_60,-22.8
PB2015.8051.1_3,-46.0
PB2015.8051.1_2,-41.1
PB2015.8051.1_1,-41.3
PB2015.11794.1_68,-26.9
PB2015.13860.1_4,-46.8
PB2015.13860.1_0,-45.4
PB2015.13860.1_1,-57.0
PB2015.13860.1_2,-54.9
PB2015.13860.1_3,-48.7
PB2015.10030.1_21,-38.9
PB2015.10030.1_20,-47.5
PB2015.10030.1_23,-38.9
PB2015.10030.1_22,-42.4
PB2015.10030.1_25,-32.1
PB2015.10030.1_24,-36.3
PB2015.10030.1_27,-28.8
PB2015.10030.1_26,-31.0
PB2015.10030.1_29,-19.8
PB2015.10030.1_28,-24.4
PB2015.6993.4_17,-38.6
PB2015.6993.4_16,-31.9
PB2015.6993.4_15,-28.3
PB2015.6993.4_14,-29.2
PB2015.6993.4_13,-27.5
PB2015.6993.4_12,-32.0
PB2015.6993.4_11,-30.8
PB2015.6993.4_10,-27.3
PB2015.6993.4_19,-27.0
PB2015.6993.4_18,-33.3
PB2015.179.1_1,-62.6
PB2015.179.1_0,-58.7
PB2015.8525.8_8,-29.8
PB2015.8525.8_9,-33.3
PB2015.8525.8_2,-24.8
PB2015.8525.8_3,-18.8
PB2015.8525.8_0,-32.4
PB2015.8525.8_1,-29.1
PB2015.8525.8_6,-24.3
PB2015.8525.8_7,-27.6
PB2015.8525.8_4,-20.9
PB2015.8525.8_5,-20.4
PB2015.3510.7_0,-63.7
PB2015.3510.7_1,-63.6
PB2015.3510.7_2,-59.6
PB2015.3510.7_3,-62.6
PB2015.3510.7_4,-59.1
PB2015.3510.7_5,-55.5
PB2015.3510.7_6,-51.5
PB2015.3510.7_7,-46.9
PB2015.3510.7_8,-48.4
PB2015.3510.7_9,-51.8
PB2015.15239.1_2,-55.8
PB2015.15239.1_3,-53.8
PB2015.15239.1_0,-38.3
PB2015.15239.1_1,-46.3
PB2015.15838.2_101,-43.8
PB2015.16327.4_37,-48.2
PB2015.16327.4_34,-47.2
PB2015.16327.4_35,-47.7
PB2015.16327.4_32,-40.8
PB2015.16327.4_33,-45.1
PB2015.15838.2_107,-33.2
PB2015.16327.4_31,-40.1
PB2015.15838.2_109,-40.7
PB2015.15838.2_108,-41.1
PB2015.16327.4_38,-43.1
PB2015.16327.4_39,-46.7
PB2015.326.1_3,-63.2
PB2015.326.1_2,-58.2
PB2015.326.1_1,-58.1
PB2015.326.1_0,-53.5
PB2015.326.1_7,-55.0
PB2015.326.1_6,-55.9
PB2015.326.1_5,-60.8
PB2015.326.1_4,-74.2
PB2015.326.1_9,-61.8
PB2015.326.1_8,-59.5
PB2015.433.3_18,-46.0
PB2015.433.3_19,-43.4
PB2015.433.3_12,-43.4
PB2015.433.3_13,-40.1
PB2015.433.3_10,-48.3
PB2015.433.3_11,-42.9
PB2015.433.3_16,-48.7
PB2015.433.3_17,-50.4
PB2015.433.3_14,-38.7
PB2015.433.3_15,-48.9
PB2015.6024.1_9,-62.6
PB2015.6024.1_8,-64.0
PB2015.6024.1_5,-44.4
PB2015.6024.1_4,-61.4
PB2015.6024.1_7,-59.1
PB2015.6024.1_6,-47.3
PB2015.6024.1_1,-59.2
PB2015.6024.1_0,-55.3
PB2015.6024.1_3,-63.0
PB2015.6024.1_2,-52.8
PB2015.15534.2_13,-47.5
PB2015.15534.2_12,-44.4
PB2015.15534.2_11,-45.7
PB2015.15534.2_10,-48.5
PB2015.15534.2_17,-58.7
PB2015.15534.2_16,-50.1
PB2015.15534.2_15,-55.1
PB2015.15534.2_14,-53.2
PB2015.15534.2_19,-64.3
PB2015.15534.2_18,-60.1
PB2015.6048.3_1,-28.3
PB2015.6048.3_0,-25.9
PB2015.6048.3_2,-29.6
PB2015.15561.2_28,-39.4
PB2015.15561.2_29,-38.6
PB2015.15561.2_24,-36.2
PB2015.15561.2_25,-39.6
PB2015.15561.2_26,-45.1
PB2015.15561.2_27,-38.5
PB2015.15561.2_20,-40.1
PB2015.15561.2_21,-36.3
PB2015.15561.2_22,-44.7
PB2015.15561.2_23,-39.7
PB2015.15532.4_9,-46.2
PB2015.15532.4_8,-49.9
PB2015.15532.4_7,-52.2
PB2015.15532.4_6,-61.1
PB2015.15532.4_5,-61.0
PB2015.8014.1_1,-45.9
PB2015.15532.4_3,-67.8
PB2015.15532.4_2,-67.0
PB2015.15532.4_1,-60.4
PB2015.15532.4_0,-58.1
PB2015.5614.5_4,-47.9
PB2015.5614.5_3,-51.2
PB2015.5614.5_2,-56.7
PB2015.5614.5_1,-56.2
PB2015.5614.5_0,-56.2
PB2015.11120.1_28,-30.3
PB2015.11120.1_29,-33.1
PB2015.11120.1_22,-33.5
PB2015.11120.1_23,-32.4
PB2015.11120.1_20,-45.4
PB2015.11120.1_21,-36.5
PB2015.11120.1_26,-23.8
PB2015.11120.1_27,-25.0
PB2015.11120.1_24,-28.1
PB2015.11120.1_25,-27.4
PB2015.12551.3_0,-61.5
PB2015.12551.3_1,-64.5
PB2015.12551.3_2,-76.1
PB2015.10645.4_10,-60.7
PB2015.14672.3_125,-32.7
PB2015.14672.3_124,-38.6
PB2015.14672.3_127,-35.8
PB2015.14672.3_126,-35.8
PB2015.14672.3_121,-22.0
PB2015.14672.3_120,-27.4
PB2015.14672.3_123,-34.6
PB2015.14672.3_122,-33.2
PB2015.14672.3_129,-35.9
PB2015.14672.3_128,-38.3
PB2015.15304.2_28,-27.4
PB2015.15304.2_23,-40.4
PB2015.15304.2_22,-40.4
PB2015.15304.2_21,-41.4
PB2015.15304.2_20,-46.6
PB2015.15304.2_27,-28.8
PB2015.15304.2_26,-29.4
PB2015.15304.2_25,-37.8
PB2015.15304.2_24,-37.4
PB2015.3574.2_3,-40.4
PB2015.3574.2_2,-43.5
PB2015.3574.2_1,-40.2
PB2015.3574.2_0,-35.7
PB2015.3574.2_5,-39.6
PB2015.3574.2_4,-40.7
PB2015.2417.1_22,-72.2
PB2015.2417.1_23,-69.6
PB2015.2417.1_20,-70.2
PB2015.2417.1_21,-75.9
PB2015.2417.1_26,-55.4
PB2015.2417.1_24,-65.4
PB2015.2417.1_25,-55.4
PB2015.14257.4_0,-56.1
PB2015.14257.4_1,-56.0
PB2015.14257.4_2,-57.6
PB2015.14257.4_3,-67.3
PB2015.14257.4_4,-62.5
PB2015.14257.4_5,-59.6
PB2015.14257.4_6,-68.6
PB2015.14257.4_7,-69.4
PB2015.14257.4_8,-69.8
PB2015.14257.4_9,-58.1
PB2015.2049.2_15,-42.7
PB2015.2049.2_14,-43.9
PB2015.2049.2_17,-46.1
PB2015.2049.2_16,-43.7
PB2015.2049.2_11,-58.5
PB2015.2049.2_10,-53.3
PB2015.2049.2_13,-55.6
PB2015.2049.2_12,-59.2
PB2015.2049.2_19,-42.8
PB2015.2049.2_18,-40.3
PB2015.13582.2_2,-43.4
PB2015.13582.2_3,-45.3
PB2015.13582.2_0,-26.5
PB2015.13582.2_1,-34.7
PB2015.13582.2_6,-53.8
PB2015.13582.2_7,-56.3
PB2015.13582.2_4,-51.2
PB2015.13582.2_5,-56.0
PB2015.13582.2_8,-60.3
PB2015.13582.2_9,-53.3
PB2015.9163.2_15,-43.6
PB2015.9163.2_14,-41.0
PB2015.9163.2_17,-45.7
PB2015.9163.2_16,-49.7
PB2015.9163.2_11,-39.7
PB2015.9163.2_10,-38.4
PB2015.9163.2_13,-39.6
PB2015.9163.2_12,-39.7
PB2015.7299.1_4,-36.3
PB2015.7299.1_5,-27.4
PB2015.7299.1_6,-25.8
PB2015.7299.1_7,-23.2
PB2015.7299.1_0,-33.3
PB2015.9163.2_18,-44.0
PB2015.7299.1_2,-37.2
PB2015.7299.1_3,-40.0
PB2015.6840.2_34,-43.6
PB2015.6840.2_35,-40.9
PB2015.6840.2_36,-52.3
PB2015.6840.2_37,-50.8
PB2015.6840.2_30,-34.8
PB2015.6840.2_31,-38.5
PB2015.6840.2_32,-38.2
PB2015.6840.2_33,-39.7
PB2015.15631.1_94,-45.0
PB2015.15631.1_95,-44.4
PB2015.6840.2_38,-45.0
PB2015.6840.2_39,-44.6
PB2015.15631.1_92,-46.5
PB2015.15631.1_93,-43.6
PB2015.3021.9_17,-31.8
PB2015.3021.9_16,-26.6
PB2015.3021.9_15,-28.5
PB2015.3021.9_14,-38.2
PB2015.3021.9_13,-35.2
PB2015.3021.9_12,-41.3
PB2015.3021.9_11,-37.6
PB2015.3021.9_10,-38.0
PB2015.3021.9_19,-30.7
PB2015.3021.9_18,-27.5
PB2015.6665.1_10,-49.3
PB2015.6665.1_11,-49.3
PB2015.6665.1_12,-60.9
PB2015.6665.1_13,-59.3
PB2015.6665.1_14,-51.7
PB2015.6665.1_15,-54.7
PB2015.6665.1_16,-63.1
PB2015.6665.1_17,-68.2
PB2015.6665.1_18,-70.4
PB2015.6665.1_19,-69.5
PB2015.11253.1_32,-67.8
PB2015.11253.1_33,-72.2
PB2015.6090.2_1,-34.3
PB2015.11253.1_31,-48.9
PB2015.6090.2_7,-37.4
PB2015.6090.2_6,-39.6
PB2015.11253.1_34,-72.1
PB2015.6090.2_4,-36.8
PB2015.6090.2_9,-41.9
PB2015.6090.2_8,-35.1
PB2015.2695.3_39,-19.0
PB2015.2695.3_38,-26.7
PB2015.2695.3_37,-26.7
PB2015.2695.3_36,-26.9
PB2015.2695.3_35,-24.4
PB2015.2695.3_34,-26.2
PB2015.2695.3_33,-32.2
PB2015.2695.3_32,-30.3
PB2015.2695.3_31,-21.0
PB2015.2695.3_30,-15.7
PB2015.7452.6_29,-28.7
PB2015.7452.6_28,-30.9
PB2015.7452.6_21,-28.5
PB2015.7452.6_20,-22.3
PB2015.7452.6_23,-19.1
PB2015.7452.6_22,-20.0
PB2015.7452.6_25,-32.0
PB2015.7452.6_24,-26.7
PB2015.7452.6_27,-30.1
PB2015.7452.6_26,-30.7
PB2015.12417.2_14,-37.6
PB2015.15631.1_59,-45.0
PB2015.16392.1_9,-37.0
PB2015.16392.1_8,-38.6
PB2015.16392.1_3,-47.4
PB2015.16392.1_2,-50.8
PB2015.16392.1_1,-56.1
PB2015.16392.1_0,-57.1
PB2015.16392.1_7,-35.5
PB2015.16392.1_6,-35.5
PB2015.16392.1_5,-41.8
PB2015.16392.1_4,-39.6
PB2015.2673.1_9,-44.8
PB2015.2673.1_8,-41.5
PB2015.2673.1_7,-48.0
PB2015.2673.1_6,-37.4
PB2015.2673.1_5,-21.8
PB2015.2673.1_4,-16.8
PB2015.2673.1_3,-19.8
PB2015.2673.1_2,-21.5
PB2015.2673.1_1,-27.5
PB2015.2673.1_0,-36.0
PB2015.12417.2_18,-43.5
PB2015.364.3_10,-38.7
PB2015.12193.2_19,-54.3
PB2015.12193.2_18,-62.4
PB2015.12193.2_13,-50.0
PB2015.12193.2_12,-43.0
PB2015.12193.2_11,-37.6
PB2015.12193.2_10,-34.1
PB2015.12193.2_17,-60.7
PB2015.12193.2_16,-58.0
PB2015.12193.2_15,-51.8
PB2015.12193.2_14,-53.3
PB2015.13882.1_10,-57.5
PB2015.8232.4_1,-50.5
PB2015.11794.1_142,-14.2
PB2015.11794.1_141,-14.1
PB2015.8232.4_2,-47.4
PB2015.8232.4_5,-47.9
PB2015.11794.1_146,-11.3
PB2015.5485.1_19,-47.7
PB2015.5485.1_18,-47.2
PB2015.5485.1_13,-55.4
PB2015.5936.2_2,-60.0
PB2015.5936.2_1,-60.0
PB2015.5485.1_10,-59.8
PB2015.5485.1_17,-50.5
PB2015.5485.1_16,-58.9
PB2015.5485.1_15,-61.9
PB2015.5485.1_14,-57.1
PB2015.10280.7_3,-63.9
PB2015.10280.7_2,-64.4
PB2015.10280.7_1,-72.9
PB2015.10280.7_0,-60.1
PB2015.10280.7_7,-56.0
PB2015.10280.7_6,-48.2
PB2015.10280.7_5,-45.1
PB2015.10280.7_4,-52.4
PB2015.10280.7_9,-60.0
PB2015.10280.7_8,-60.2
PB2015.8808.2_42,-37.9
PB2015.8808.2_41,-33.5
PB2015.8808.2_40,-34.6
PB2015.2766.7_50,-21.5
PB2015.2766.7_51,-29.3
PB2015.2766.7_52,-31.8
PB2015.2766.7_53,-33.1
PB2015.2766.7_54,-35.7
PB2015.2766.7_55,-39.1
PB2015.2766.7_56,-38.6
PB2015.2766.7_57,-41.4
PB2015.2766.7_58,-44.6
PB2015.2766.7_59,-42.2
PB2015.14925.1_1,-78.8
PB2015.14925.1_0,-76.4
PB2015.7126.1_124,-30.8
PB2015.7126.1_125,-27.6
PB2015.7126.1_126,-28.2
PB2015.7126.1_127,-29.6
PB2015.7126.1_120,-27.0
PB2015.7126.1_121,-38.7
PB2015.7126.1_122,-34.3
PB2015.7126.1_123,-33.7
PB2015.7126.1_128,-28.2
PB2015.7126.1_129,-29.4
PB2015.1860.6_7,-55.3
PB2015.1860.6_6,-47.7
PB2015.1860.6_5,-40.7
PB2015.1860.6_4,-31.0
PB2015.1860.6_3,-30.0
PB2015.1860.6_2,-37.5
PB2015.1860.6_1,-36.7
PB2015.1860.6_0,-28.2
PB2015.12338.1_13,-47.7
PB2015.12338.1_12,-49.8
PB2015.12338.1_11,-54.3
PB2015.12338.1_10,-52.6
PB2015.12338.1_15,-49.0
PB2015.12338.1_14,-49.7
PB2015.1171.1_3,-32.3
PB2015.1171.1_2,-35.3
PB2015.1171.1_1,-45.8
PB2015.1171.1_0,-49.5
PB2015.1171.1_6,-29.6
PB2015.1171.1_5,-33.1
PB2015.1171.1_4,-32.8
PB2015.763.3_29,-27.8
PB2015.763.3_28,-30.6
PB2015.763.3_27,-31.2
PB2015.763.3_26,-33.9
PB2015.763.3_25,-30.8
PB2015.763.3_24,-32.9
PB2015.763.3_23,-37.7
PB2015.763.3_22,-39.7
PB2015.763.3_21,-43.9
PB2015.763.3_20,-44.7
PB2015.1078.1_3,-55.2
PB2015.1078.1_2,-58.3
PB2015.1078.1_1,-55.8
PB2015.1078.1_0,-62.6
PB2015.1078.1_7,-41.2
PB2015.1078.1_6,-44.4
PB2015.1078.1_5,-48.4
PB2015.1078.1_4,-54.5
PB2015.1078.1_9,-39.0
PB2015.1078.1_8,-37.1
PB2015.543.1_61,-44.9
PB2015.543.1_60,-43.2
PB2015.543.1_63,-37.6
PB2015.543.1_62,-44.5
PB2015.543.1_65,-41.6
PB2015.543.1_64,-41.6
PB2015.543.1_67,-38.9
PB2015.543.1_66,-39.2
PB2015.543.1_69,-33.7
PB2015.543.1_68,-37.9
PB2015.24.2_38,-29.6
PB2015.24.2_39,-34.0
PB2015.24.2_36,-32.1
PB2015.24.2_37,-34.7
PB2015.24.2_34,-32.2
PB2015.24.2_35,-30.8
PB2015.24.2_32,-20.9
PB2015.24.2_33,-29.0
PB2015.24.2_30,-26.4
PB2015.24.2_31,-20.0
PB2015.13670.1_5,-17.8
PB2015.13670.1_4,-23.6
PB2015.13670.1_7,-21.4
PB2015.13670.1_6,-16.7
PB2015.13670.1_1,-39.6
PB2015.13670.1_0,-58.2
PB2015.13670.1_3,-27.6
PB2015.13670.1_2,-40.0
PB2015.13670.1_9,-27.0
PB2015.13670.1_8,-19.6
PB2015.12163.1_1,-42.4
PB2015.12163.1_0,-36.4
PB2015.12163.1_3,-41.4
PB2015.12163.1_2,-38.2
PB2015.12163.1_5,-33.6
PB2015.12163.1_4,-34.4
PB2015.12163.1_6,-26.9
PB2015.16267.3_0,-53.5
PB2015.16267.3_1,-54.1
PB2015.16267.3_2,-50.9
PB2015.16267.3_3,-56.2
PB2015.16267.3_4,-54.9
PB2015.16267.3_5,-44.4
PB2015.16267.3_6,-48.2
PB2015.1602.2_28,-32.9
PB2015.1445.1_99,-47.5
PB2015.1445.1_98,-47.7
PB2015.12182.1_3,-58.3
PB2015.1445.1_93,-36.6
PB2015.1445.1_92,-31.0
PB2015.1445.1_91,-29.0
PB2015.1445.1_90,-27.8
PB2015.1445.1_97,-44.8
PB2015.1445.1_96,-42.3
PB2015.1445.1_95,-34.3
PB2015.1445.1_94,-33.6
PB2015.13865.3_3,-30.0
PB2015.13865.3_2,-23.6
PB2015.13865.3_1,-26.4
PB2015.13865.3_0,-35.2
PB2015.13865.3_4,-35.2
PB2015.1602.2_22,-42.0
PB2015.12182.1_9,-51.5
PB2015.14736.2_0,-50.7
PB2015.14736.2_1,-61.1
PB2015.2864.4_0,-31.5
PB2015.8808.2_25,-46.4
PB2015.2864.4_2,-24.8
PB2015.2864.4_3,-25.3
PB2015.2864.4_4,-26.7
PB2015.8808.2_24,-53.7
PB2015.8808.2_27,-47.9
PB2015.2766.7_151,-31.2
PB2015.8808.2_21,-53.4
PB2015.12709.5_3,-52.1
PB2015.12709.5_2,-51.7
PB2015.12709.5_1,-44.8
PB2015.12709.5_0,-44.7
PB2015.8808.2_23,-51.3
PB2015.8808.2_22,-55.2
PB2015.13781.3_18,-35.0
PB2015.13781.3_19,-35.7
PB2015.13781.3_14,-49.9
PB2015.13781.3_15,-37.1
PB2015.13781.3_16,-41.6
PB2015.13781.3_17,-31.7
PB2015.13781.3_10,-36.1
PB2015.13781.3_11,-41.7
PB2015.13781.3_12,-43.6
PB2015.13781.3_13,-44.1
PB2015.5194.1_23,-28.9
PB2015.12543.4_108,-54.6
PB2015.5194.1_21,-36.0
PB2015.5194.1_20,-29.1
PB2015.5194.1_26,-25.5
PB2015.5194.1_25,-27.4
PB2015.5194.1_24,-32.2
PB2015.12543.4_101,-60.6
PB2015.12543.4_100,-53.4
PB2015.12543.4_103,-59.0
PB2015.12543.4_102,-55.4
PB2015.12543.4_105,-58.4
PB2015.12543.4_104,-59.3
PB2015.12543.4_107,-60.7
PB2015.12543.4_106,-60.6
PB2015.14091.4_4,-58.1
PB2015.14091.4_5,-56.7
PB2015.14353.10_5,-32.9
PB2015.14353.10_4,-38.0
PB2015.14353.10_3,-39.1
PB2015.14091.4_1,-50.6
PB2015.14353.10_1,-48.1
PB2015.14353.10_0,-47.2
PB2015.659.2_39,-35.3
PB2015.659.2_38,-30.6
PB2015.659.2_31,-46.1
PB2015.659.2_30,-44.1
PB2015.659.2_33,-39.3
PB2015.659.2_32,-45.1
PB2015.659.2_35,-33.7
PB2015.659.2_34,-43.6
PB2015.659.2_37,-34.2
PB2015.659.2_36,-33.2
PB2015.13542.1_44,-24.8
PB2015.13542.1_45,-34.7
PB2015.13542.1_42,-20.8
PB2015.13542.1_43,-21.6
PB2015.13542.1_40,-28.1
PB2015.13542.1_41,-25.4
PB2015.315.3_39,-41.5
PB2015.315.3_38,-37.6
PB2015.315.3_35,-30.9
PB2015.315.3_34,-34.2
PB2015.315.3_37,-29.1
PB2015.315.3_36,-30.7
PB2015.315.3_31,-31.3
PB2015.315.3_30,-37.0
PB2015.315.3_33,-35.2
PB2015.315.3_32,-32.9
PB2015.759.2_10,-30.5
PB2015.759.2_11,-27.7
PB2015.10817.2_12,-42.2
PB2015.9342.1_12,-30.1
PB2015.9342.1_11,-26.6
PB2015.9342.1_10,-25.4
PB2015.9342.1_17,-48.1
PB2015.9342.1_16,-44.2
PB2015.9342.1_15,-49.8
PB2015.9342.1_14,-39.4
PB2015.10817.2_18,-42.5
PB2015.9342.1_18,-51.5
PB2015.1053.3_18,-28.8
PB2015.1053.3_19,-33.1
PB2015.1053.3_16,-45.0
PB2015.1053.3_17,-33.0
PB2015.1053.3_14,-47.9
PB2015.1053.3_15,-37.9
PB2015.1053.3_12,-47.2
PB2015.1053.3_13,-49.1
PB2015.1053.3_10,-43.8
PB2015.1053.3_11,-49.9
PB2015.11672.1_28,-59.3
PB2015.11672.1_24,-40.1
PB2015.13710.3_1,-68.4
PB2015.11672.1_26,-49.7
PB2015.13710.3_3,-45.3
PB2015.11672.1_20,-43.6
PB2015.13710.3_5,-44.5
PB2015.11672.1_22,-50.7
PB2015.11672.1_23,-43.8
PB2015.2356.1_19,-63.3
PB2015.2356.1_18,-64.5
PB2015.2356.1_11,-37.5
PB2015.2356.1_10,-32.6
PB2015.2356.1_13,-51.2
PB2015.2356.1_12,-47.5
PB2015.2356.1_15,-62.8
PB2015.2356.1_14,-50.4
PB2015.2356.1_17,-68.7
PB2015.2356.1_16,-63.1
PB2015.16327.4_8,-54.7
PB2015.16327.4_9,-53.5
PB2015.16327.4_6,-61.2
PB2015.16327.4_7,-58.3
PB2015.16327.4_4,-55.1
PB2015.16327.4_5,-60.3
PB2015.16327.4_2,-57.9
PB2015.16327.4_3,-58.3
PB2015.16327.4_0,-51.9
PB2015.16327.4_1,-55.6
PB2015.11971.5_1,-47.0
PB2015.11971.5_0,-54.9
PB2015.4074.5_46,-32.3
PB2015.8896.1_16,-22.9
PB2015.8896.1_17,-24.8
PB2015.3596.3_4,-26.0
PB2015.8896.1_15,-24.3
PB2015.3596.3_2,-34.3
PB2015.3596.3_3,-33.4
PB2015.3596.3_0,-37.3
PB2015.8896.1_11,-27.6
PB2015.9322.1_1,-45.1
PB2015.9322.1_0,-51.9
PB2015.9322.1_3,-43.6
PB2015.9322.1_2,-48.4
PB2015.9322.1_4,-40.2
PB2015.433.3_8,-59.2
PB2015.433.3_9,-57.8
PB2015.433.3_0,-65.3
PB2015.433.3_1,-67.7
PB2015.433.3_2,-63.1
PB2015.433.3_3,-67.7
PB2015.433.3_4,-64.8
PB2015.433.3_5,-65.8
PB2015.433.3_6,-64.2
PB2015.433.3_7,-65.3
PB2015.5298.2_4,-63.2
PB2015.5298.2_5,-59.2
PB2015.5298.2_0,-64.3
PB2015.5298.2_1,-60.3
PB2015.5298.2_2,-55.6
PB2015.5298.2_3,-58.4
PB2015.2086.3_22,-35.8
PB2015.2086.3_23,-38.6
PB2015.2086.3_20,-32.8
PB2015.2086.3_21,-35.7
PB2015.2086.3_26,-33.1
PB2015.2086.3_27,-46.8
PB2015.2086.3_24,-40.4
PB2015.2086.3_25,-38.2
PB2015.2086.3_28,-43.7
PB2015.2086.3_29,-44.5
PB2015.11447.2_13,-62.4
PB2015.13099.2_51,-50.3
PB2015.11447.2_11,-56.3
PB2015.1603.11_39,-53.0
PB2015.1603.11_38,-49.4
PB2015.1603.11_35,-46.3
PB2015.1603.11_34,-52.2
PB2015.1603.11_37,-50.7
PB2015.1603.11_36,-43.5
PB2015.1603.11_31,-41.3
PB2015.1603.11_30,-45.5
PB2015.1603.11_33,-51.1
PB2015.1603.11_32,-46.5
PB2015.2058.3_2,-44.4
PB2015.15734.1_3,-74.5
PB2015.795.2_4,-66.1
PB2015.795.2_2,-70.2
PB2015.15734.1_0,-73.7
PB2015.795.2_0,-73.1
PB2015.795.2_1,-69.6
PB2015.2058.3_1,-47.9
PB2015.4212.2_20,-35.1
PB2015.4212.2_21,-31.4
PB2015.4212.2_22,-33.0
PB2015.2058.3_6,-41.4
PB2015.15734.1_4,-66.4
PB2015.2058.3_5,-35.3
PB2015.9147.1_12,-44.1
PB2015.12543.4_77,-43.0
PB2015.12543.4_74,-39.6
PB2015.3617.1_4,-43.3
PB2015.3617.1_5,-30.6
PB2015.3617.1_2,-56.1
PB2015.3617.1_3,-50.2
PB2015.3617.1_0,-60.6
PB2015.3617.1_1,-60.4
PB2015.12543.4_72,-40.9
PB2015.12543.4_73,-42.9
PB2015.12543.4_70,-50.1
PB2015.12543.4_71,-43.0
PB2015.8158.2_8,-41.8
PB2015.8158.2_9,-39.5
PB2015.8158.2_4,-38.4
PB2015.8158.2_5,-43.1
PB2015.8158.2_6,-45.3
PB2015.8158.2_7,-43.2
PB2015.8158.2_0,-33.6
PB2015.8158.2_1,-33.8
PB2015.8158.2_2,-42.1
PB2015.8158.2_3,-34.4
PB2015.2942.6_16,-44.6
PB2015.11579.1_1,-43.9
