transcript,Free_Energy
PB2015.1285.1_49,-8.0
PB2015.1285.1_46,-9.0
PB2015.11101.2_6,-27.7
PB2015.11101.2_5,-31.0
PB2015.1285.1_45,-13.0
PB2015.1285.1_42,-16.3
PB2015.11101.2_2,-30.8
PB2015.1285.1_40,-9.8
PB2015.11101.2_0,-34.4
PB2015.2525.1_19,-3.6
PB2015.2525.1_18,-3.6
PB2015.2525.1_15,-17.2
PB2015.2525.1_14,-14.0
PB2015.2525.1_17,-14.4
PB2015.2525.1_16,-16.2
PB2015.2525.1_11,-8.3
PB2015.2525.1_10,0
PB2015.2525.1_13,-12.0
PB2015.2525.1_12,-9.9
PB2015.415.6_7,-32.1
PB2015.11794.1_82,-10.4
PB2015.5623.8_13,-17.6
PB2015.1042.4_24,-29.3
PB2015.890.1_42,-9.6
PB2015.8986.2_11,-18.4
PB2015.1042.4_27,-23.9
PB2015.9622.1_5,-36.5
PB2015.8986.2_13,-15.5
PB2015.11504.1_5,-30.5
PB2015.11504.1_4,-26.8
PB2015.11504.1_7,-23.7
PB2015.11504.1_6,-30.0
PB2015.11504.1_1,-31.1
PB2015.11504.1_0,-33.6
PB2015.11504.1_3,-29.2
PB2015.11504.1_2,-30.2
PB2015.8986.2_15,-8.8
PB2015.11504.1_9,-20.7
PB2015.11504.1_8,-22.7
PB2015.8986.2_14,-9.4
PB2015.9622.1_2,-24.9
PB2015.6184.3_18,-7.3
PB2015.6184.3_19,-9.0
PB2015.6184.3_16,-10.4
PB2015.6184.3_17,-11.7
PB2015.6184.3_14,-24.9
PB2015.6184.3_15,-19.4
PB2015.6184.3_12,-16.3
PB2015.6184.3_13,-15.6
PB2015.6184.3_10,-22.9
PB2015.6184.3_11,-13.2
PB2015.5559.3_31,-20.1
PB2015.5559.3_30,-19.0
PB2015.10595.1_3,-23.0
PB2015.13923.1_2,-16.0
PB2015.13923.1_0,-23.0
PB2015.13923.1_1,-26.4
PB2015.13503.1_8,-14.9
PB2015.15838.2_181,-8.9
PB2015.15838.2_180,-15.8
PB2015.15838.2_183,-15.9
PB2015.15838.2_182,-12.6
PB2015.15838.2_184,-19.3
PB2015.8818.3_27,-34.9
PB2015.2525.1_28,-16.3
PB2015.13743.2_20,-6.1
PB2015.5094.4_12,-37.1
PB2015.3209.1_66,-13.4
PB2015.3010.4_21,-19.1
PB2015.3010.4_20,-23.4
PB2015.3010.4_23,-28.3
PB2015.3010.4_22,-22.4
PB2015.15868.2_4,-18.6
PB2015.15139.2_16,-11.6
PB2015.11211.2_11,-22.9
PB2015.8818.3_26,-37.7
PB2015.2525.1_29,-10.2
PB2015.5094.4_16,-32.0
PB2015.5094.4_17,-37.2
PB2015.11211.2_15,-23.1
PB2015.2364.2_5,-28.7
PB2015.11211.2_14,-34.1
PB2015.3512.8_33,-12.8
PB2015.3512.8_32,-16.5
PB2015.13575.1_20,-7.2
PB2015.13575.1_21,-15.2
PB2015.3512.8_37,-25.6
PB2015.3512.8_36,-21.6
PB2015.3512.8_35,-23.8
PB2015.8325.2_6,-3.8
PB2015.3512.8_39,-22.8
PB2015.3512.8_38,-26.7
PB2015.11211.2_19,-23.9
PB2015.2169.4_78,-11.3
PB2015.5094.4_19,-33.3
PB2015.16027.1_0,-40.9
PB2015.16027.1_1,-33.5
PB2015.16027.1_2,-34.9
PB2015.16027.1_3,-32.7
PB2015.15135.1_1,-24.2
PB2015.15135.1_0,-27.6
PB2015.15135.1_2,-19.4
PB2015.5341.5_3,-24.9
PB2015.1078.1_48,-16.4
PB2015.1078.1_49,-14.8
PB2015.1078.1_40,-19.9
PB2015.1078.1_41,-25.3
PB2015.1078.1_42,-24.6
PB2015.1078.1_43,-32.1
PB2015.1078.1_44,-26.0
PB2015.1078.1_45,-24.8
PB2015.1078.1_46,-19.5
PB2015.1078.1_47,-18.0
PB2015.14353.10_6,-22.9
PB2015.2766.7_217,-9.4
PB2015.16043.2_15,-18.4
PB2015.16043.2_14,-16.6
PB2015.16043.2_16,-14.5
PB2015.16043.2_11,-14.9
PB2015.16043.2_10,-11.4
PB2015.16043.2_13,-19.9
PB2015.16043.2_12,-29.1
PB2015.2360.2_3,-24.9
PB2015.11455.1_14,-12.5
PB2015.11455.1_15,-14.4
PB2015.11455.1_16,-17.4
PB2015.11455.1_17,-16.4
PB2015.11455.1_10,-10.8
PB2015.11455.1_11,-10.9
PB2015.11455.1_12,-12.8
PB2015.11455.1_13,-15.9
PB2015.8838.4_14,-10.3
PB2015.11455.1_18,-15.6
PB2015.11455.1_19,-11.2
PB2015.11737.7_3,-18.9
PB2015.5518.1_26,-17.8
PB2015.15534.2_99,-19.9
PB2015.15534.2_98,-16.6
PB2015.15534.2_93,-11.9
PB2015.15534.2_92,-9.0
PB2015.15534.2_91,-4.8
PB2015.15534.2_90,-8.6
PB2015.15534.2_97,-16.0
PB2015.15534.2_96,-17.5
PB2015.15534.2_95,-15.1
PB2015.15534.2_94,-15.1
PB2015.11737.7_2,-19.3
PB2015.16383.1_9,-19.0
PB2015.16383.1_8,-21.6
PB2015.16383.1_5,-11.9
PB2015.16383.1_4,-8.9
PB2015.16383.1_7,-19.2
PB2015.16383.1_6,-14.9
PB2015.16383.1_1,-22.7
PB2015.16383.1_0,-26.0
PB2015.16383.1_3,-14.8
PB2015.16383.1_2,-16.5
PB2015.16642.9_60,-23.2
PB2015.16642.9_61,-27.7
PB2015.16642.9_62,-28.0
PB2015.16642.9_63,-22.3
PB2015.16642.9_64,-15.9
PB2015.16642.9_65,-16.7
PB2015.16642.9_66,-16.3
PB2015.16642.9_67,-20.9
PB2015.16642.9_68,-16.5
PB2015.16642.9_69,-13.5
PB2015.7997.1_5,-20.4
PB2015.14969.1_4,-28.6
PB2015.7997.1_7,-18.9
PB2015.7997.1_6,-22.7
PB2015.14969.1_1,-24.8
PB2015.14969.1_0,-28.1
PB2015.7997.1_3,-33.1
PB2015.14969.1_2,-18.5
PB2015.7997.1_9,-16.2
PB2015.465.3_3,-15.6
PB2015.16774.3_2,-26.9
PB2015.10871.1_40,-20.8
PB2015.10871.1_41,-18.6
PB2015.10871.1_42,-14.3
PB2015.10871.1_43,-18.4
PB2015.465.3_5,-19.9
PB2015.3491.1_1,-27.6
PB2015.16774.3_4,-13.7
PB2015.12381.1_9,-32.3
PB2015.13211.1_2,-23.6
PB2015.16774.3_6,-6.5
PB2015.465.3_9,-13.6
PB2015.13211.1_0,-15.9
PB2015.16774.3_8,-15.8
PB2015.2766.7_201,-10.8
PB2015.12668.1_13,-24.6
PB2015.12681.2_19,-22.0
PB2015.12681.2_18,-34.1
PB2015.5143.1_60,-24.5
PB2015.4830.8_4,-13.0
PB2015.10746.1_0,-30.2
PB2015.10746.1_1,-32.2
PB2015.12681.2_11,-10.9
PB2015.12681.2_10,-10.9
PB2015.12681.2_13,-21.8
PB2015.12681.2_12,-11.1
PB2015.12681.2_15,-28.2
PB2015.12681.2_14,-23.2
PB2015.12681.2_17,-34.5
PB2015.12681.2_16,-27.4
PB2015.1634.1_5,-5.4
PB2015.1634.1_4,-10.9
PB2015.1634.1_6,-5.4
PB2015.1634.1_1,-28.1
PB2015.12381.1_1,-35.4
PB2015.1634.1_3,-26.0
PB2015.1634.1_2,-24.7
PB2015.5143.1_64,-28.6
PB2015.13258.2_24,-10.9
PB2015.9730.5_13,-18.4
PB2015.2881.1_0,-30.0
PB2015.10693.2_8,-11.1
PB2015.2766.7_9,-24.4
PB2015.13629.1_9,-12.9
PB2015.13629.1_8,-17.7
PB2015.13629.1_7,-21.9
PB2015.13629.1_6,-20.7
PB2015.10693.2_0,-18.4
PB2015.10693.2_1,-15.1
PB2015.13629.1_3,-23.0
PB2015.13629.1_2,-25.9
PB2015.10693.2_4,-12.6
PB2015.13629.1_0,-22.2
PB2015.10710.6_41,-21.3
PB2015.10710.6_40,-18.6
PB2015.9307.1_8,-25.1
PB2015.10710.6_42,-19.9
PB2015.10710.6_45,-10.0
PB2015.10710.6_44,-12.2
PB2015.10710.6_47,-16.9
PB2015.10710.6_46,-13.7
PB2015.9307.1_2,-26.3
PB2015.9307.1_3,-19.7
PB2015.9307.1_0,-33.1
PB2015.9307.1_1,-26.3
PB2015.9307.1_6,-17.3
PB2015.9307.1_7,-23.4
PB2015.9307.1_4,-20.3
PB2015.9307.1_5,-17.7
PB2015.13355.8_94,-13.8
PB2015.808.7_2,-16.4
PB2015.808.7_0,-28.5
PB2015.6651.2_31,-13.5
PB2015.13355.8_96,-16.6
PB2015.6651.2_33,-12.3
PB2015.4518.2_9,-23.0
PB2015.13355.8_90,-30.5
PB2015.6651.2_35,-15.0
PB2015.16153.1_30,-14.3
PB2015.16153.1_31,-27.1
PB2015.16153.1_32,-21.8
PB2015.16153.1_33,-18.5
PB2015.16153.1_34,-14.2
PB2015.6651.2_36,-17.1
PB2015.13355.8_93,-20.0
PB2015.16014.1_5,-16.9
PB2015.15059.2_5,-26.5
PB2015.15059.2_4,-23.4
PB2015.15059.2_7,-19.1
PB2015.15059.2_6,-18.2
PB2015.15059.2_1,-26.4
PB2015.15059.2_0,-22.0
PB2015.15059.2_3,-20.7
PB2015.15059.2_2,-24.9
PB2015.13726.1_1,-31.9
PB2015.13726.1_0,-25.6
PB2015.13726.1_3,-28.5
PB2015.13726.1_2,-28.9
PB2015.15059.2_9,-14.7
PB2015.15059.2_8,-17.7
PB2015.13726.1_6,-31.5
PB2015.16497.3_3,-13.1
PB2015.16497.3_2,-13.5
PB2015.11696.1_33,-13.4
PB2015.11696.1_32,-19.0
PB2015.9071.1_10,-18.2
PB2015.9071.1_11,-16.6
PB2015.9071.1_12,-19.0
PB2015.9071.1_13,-28.0
PB2015.9071.1_14,-34.2
PB2015.9071.1_15,-35.3
PB2015.5075.2_60,-12.9
PB2015.5075.2_61,-15.7
PB2015.5075.2_62,-15.9
PB2015.5075.2_63,-14.2
PB2015.12665.3_10,-11.6
PB2015.12665.3_11,-9.2
PB2015.5075.2_66,-11.5
PB2015.11524.1_21,-14.0
PB2015.9555.1_9,-27.6
PB2015.9555.1_8,-30.4
PB2015.9555.1_5,-31.5
PB2015.9555.1_4,-30.6
PB2015.9555.1_7,-32.6
PB2015.9555.1_6,-27.5
PB2015.5364.2_70,-9.2
PB2015.5364.2_71,-10.4
PB2015.9555.1_3,-34.5
PB2015.9555.1_2,-36.2
PB2015.6858.16_1,-16.8
PB2015.6858.16_0,-14.9
PB2015.4399.3_61,-17.6
PB2015.4399.3_60,-14.3
PB2015.4399.3_63,-13.1
PB2015.4399.3_62,-10.6
PB2015.4399.3_65,-8.0
PB2015.4399.3_64,-8.5
PB2015.4399.3_67,-11.5
PB2015.4399.3_66,-6.0
PB2015.4399.3_69,-17.2
PB2015.4399.3_68,-11.3
PB2015.15746.2_1,-10.6
PB2015.16642.9_28,-1.4
PB2015.9944.5_30,-16.4
PB2015.4051.12_209,-15.8
PB2015.4518.2_2,-16.0
PB2015.6560.1_4,-19.6
PB2015.6861.8_79,-15.9
PB2015.6861.8_78,-13.1
PB2015.6861.8_73,-24.3
PB2015.6861.8_72,-20.3
PB2015.6861.8_71,-22.2
PB2015.6861.8_70,-33.2
PB2015.6861.8_77,-14.8
PB2015.6861.8_76,-13.4
PB2015.6861.8_75,-18.2
PB2015.6861.8_74,-17.8
PB2015.426.1_8,-13.8
PB2015.426.1_9,-11.7
PB2015.426.1_0,-24.2
PB2015.426.1_1,-27.4
PB2015.426.1_2,-17.4
PB2015.426.1_3,-12.3
PB2015.426.1_4,-15.6
PB2015.426.1_5,-14.8
PB2015.426.1_6,-17.4
PB2015.426.1_7,-15.1
PB2015.3059.1_4,-11.5
PB2015.3059.1_2,-15.6
PB2015.3059.1_3,-13.0
PB2015.3059.1_0,-17.5
PB2015.3059.1_1,-17.0
PB2015.2281.4_88,-18.8
PB2015.2281.4_89,-26.2
PB2015.2281.4_82,-14.2
PB2015.2281.4_83,-9.4
PB2015.2281.4_80,-9.7
PB2015.2281.4_81,-14.2
PB2015.303.2_17,-18.9
PB2015.2281.4_87,-22.7
PB2015.2281.4_84,-12.8
PB2015.303.2_14,-14.9
PB2015.6560.1_7,-26.0
PB2015.11697.1_2,-13.2
PB2015.13435.2_8,-13.9
PB2015.11526.1_42,-10.8
PB2015.11526.1_43,-13.7
PB2015.11526.1_40,-2.4
PB2015.11526.1_41,-2.7
PB2015.4518.2_6,-17.7
PB2015.13435.2_1,-19.4
PB2015.4518.2_7,-19.1
PB2015.11697.1_8,-15.8
PB2015.11697.1_9,-14.7
PB2015.11414.1_7,-13.4
PB2015.6990.2_25,-25.2
PB2015.11414.1_5,-18.7
PB2015.11414.1_4,-20.1
PB2015.11414.1_3,-19.8
PB2015.11414.1_2,-19.9
PB2015.14422.1_1,-22.5
PB2015.14422.1_0,-25.3
PB2015.11414.1_9,-14.6
PB2015.11414.1_8,-11.1
PB2015.12411.1_44,-30.3
PB2015.11213.5_32,-5.0
PB2015.12411.1_46,-17.5
PB2015.12411.1_47,-16.5
PB2015.12411.1_40,-28.7
PB2015.12411.1_41,-23.7
PB2015.12411.1_42,-21.3
PB2015.7635.1_28,-12.9
PB2015.4614.1_56,-17.0
PB2015.4614.1_57,-12.0
PB2015.4614.1_54,-23.4
PB2015.4614.1_55,-20.8
PB2015.4614.1_52,-10.5
PB2015.4614.1_53,-18.6
PB2015.4614.1_50,-20.5
PB2015.4614.1_51,-12.0
PB2015.15317.1_13,-7.2
PB2015.15317.1_12,-8.5
PB2015.15317.1_11,-13.5
PB2015.15317.1_10,-14.6
PB2015.6990.2_23,-32.2
PB2015.15317.1_15,-7.8
PB2015.15317.1_14,-7.4
PB2015.11213.5_36,-9.8
PB2015.6990.2_22,-20.5
PB2015.16149.2_10,-16.9
PB2015.16149.2_11,-10.9
PB2015.16149.2_12,-16.4
PB2015.16149.2_13,-16.0
PB2015.3874.2_53,-33.5
PB2015.11213.5_34,-3.6
PB2015.13803.1_10,-16.6
PB2015.14026.2_20,-9.8
PB2015.14095.3_2,-23.2
PB2015.11213.5_38,-15.4
PB2015.10986.1_0,-34.4
PB2015.7635.1_22,-17.0
PB2015.6341.1_10,-24.2
PB2015.13617.1_4,-14.2
PB2015.14026.2_29,-16.5
PB2015.7635.1_26,-16.1
PB2015.8889.5_5,-30.4
PB2015.10986.1_2,-23.6
PB2015.10986.1_3,-31.2
PB2015.15563.1_4,-32.8
PB2015.15563.1_5,-33.9
PB2015.15563.1_6,-33.4
PB2015.15563.1_0,-31.3
PB2015.15563.1_1,-30.9
PB2015.15563.1_2,-28.8
PB2015.15563.1_3,-31.0
PB2015.8889.5_8,-13.9
PB2015.9210.1_19,-18.4
PB2015.5773.1_18,-27.1
PB2015.13301.1_18,-35.0
PB2015.13301.1_19,-35.8
PB2015.13301.1_16,-31.8
PB2015.13301.1_17,-37.1
PB2015.13301.1_14,-26.7
PB2015.5773.1_10,-18.5
PB2015.9210.1_17,-14.6
PB2015.13301.1_13,-30.2
PB2015.13301.1_10,-20.4
PB2015.13301.1_11,-23.9
PB2015.3080.1_13,-24.3
PB2015.1034.1_35,-18.9
PB2015.1034.1_34,-20.4
PB2015.4091.5_9,-13.8
PB2015.4091.5_8,-9.7
PB2015.1034.1_31,-13.9
PB2015.1034.1_30,-9.8
PB2015.1034.1_33,-16.8
PB2015.1034.1_32,-9.9
PB2015.4091.5_3,-11.1
PB2015.4091.5_2,-10.2
PB2015.4091.5_1,-18.9
PB2015.4091.5_0,-18.3
PB2015.4091.5_7,-12.8
PB2015.4091.5_6,-12.6
PB2015.4091.5_5,-13.7
PB2015.4091.5_4,-11.1
PB2015.13525.1_6,-20.9
PB2015.234.1_9,-22.5
PB2015.234.1_8,-18.9
PB2015.234.1_7,-17.0
PB2015.234.1_6,-10.4
PB2015.234.1_5,-9.3
PB2015.234.1_4,-7.5
PB2015.234.1_3,-7.8
PB2015.234.1_2,-9.4
PB2015.234.1_1,-16.2
PB2015.234.1_0,-17.2
PB2015.10866.4_49,-33.1
PB2015.10866.4_48,-24.5
PB2015.8617.1_9,-33.9
PB2015.8617.1_8,-29.1
PB2015.10866.4_43,-25.5
PB2015.10866.4_42,-27.3
PB2015.8617.1_5,-24.3
PB2015.8617.1_4,-22.8
PB2015.8617.1_3,-23.1
PB2015.8617.1_2,-19.8
PB2015.8617.1_1,-28.5
PB2015.10866.4_44,-19.3
PB2015.7578.4_9,-30.6
PB2015.7578.4_8,-34.5
PB2015.13261.1_11,-28.9
PB2015.13261.1_10,-31.3
PB2015.7578.4_1,-32.5
PB2015.7578.4_0,-24.3
PB2015.7578.4_3,-35.2
PB2015.7578.4_2,-35.5
PB2015.11013.7_24,-16.8
PB2015.7578.4_4,-28.3
PB2015.7578.4_7,-27.7
PB2015.7578.4_6,-32.3
PB2015.14528.1_30,-28.4
PB2015.15465.3_11,-7.6
PB2015.15465.3_10,-11.4
PB2015.15465.3_13,-8.4
PB2015.15465.3_12,-11.9
PB2015.15465.3_15,-11.6
PB2015.15465.3_14,-13.5
PB2015.15465.3_17,-2.9
PB2015.15465.3_16,-11.9
PB2015.15465.3_19,-7.3
PB2015.15465.3_18,-8.5
PB2015.14395.1_4,-24.7
PB2015.14395.1_5,-25.7
PB2015.14395.1_2,-30.4
PB2015.14395.1_3,-32.2
PB2015.14395.1_0,-36.8
PB2015.14395.1_1,-33.1
PB2015.315.3_42,-12.6
PB2015.14520.9_6,-17.5
PB2015.479.4_9,-16.7
PB2015.479.4_8,-13.9
PB2015.16038.1_15,-22.5
PB2015.479.4_1,-18.4
PB2015.479.4_0,-15.4
PB2015.479.4_3,-8.9
PB2015.479.4_2,-16.4
PB2015.479.4_5,-9.1
PB2015.479.4_4,-12.5
PB2015.479.4_7,-9.9
PB2015.8830.2_21,-17.3
PB2015.11013.7_21,-5.1
PB2015.9992.1_0,-27.0
PB2015.9992.1_1,-29.3
PB2015.8830.2_8,-8.6
PB2015.15338.4_7,-21.4
PB2015.15338.4_6,-20.7
PB2015.15338.4_5,-27.1
PB2015.15338.4_4,-21.9
PB2015.15338.4_3,-23.3
PB2015.15338.4_2,-22.6
PB2015.15338.4_1,-31.3
PB2015.15338.4_0,-21.8
PB2015.15338.4_9,-26.4
PB2015.15338.4_8,-24.5
PB2015.15614.6_2,-25.1
PB2015.11490.1_14,-19.5
PB2015.11490.1_13,-23.8
PB2015.11490.1_12,-17.8
PB2015.11490.1_11,-22.9
PB2015.15472.1_23,-8.1
PB2015.4591.10_17,-11.3
PB2015.5773.1_22,-18.1
PB2015.15614.6_1,-29.7
PB2015.15472.1_26,-29.1
PB2015.15614.6_7,-14.5
PB2015.13743.2_29,-26.6
PB2015.4591.10_13,-15.0
PB2015.15472.1_25,-5.8
PB2015.15472.1_28,-13.8
PB2015.15472.1_29,-10.4
PB2015.16726.5_11,-16.5
PB2015.11090.1_13,-15.5
PB2015.11090.1_12,-15.8
PB2015.11090.1_11,-9.1
PB2015.11090.1_10,-4.9
PB2015.16726.5_13,-24.2
PB2015.14528.1_36,-30.4
PB2015.12522.2_2,-20.5
PB2015.12522.2_1,-25.1
PB2015.12522.2_0,-28.5
PB2015.12522.2_7,-36.4
PB2015.12522.2_6,-26.7
PB2015.12522.2_5,-26.6
PB2015.12522.2_4,-25.2
PB2015.12522.2_9,-22.2
PB2015.12522.2_8,-31.8
PB2015.1569.1_4,-29.8
PB2015.1569.1_5,-25.6
PB2015.1569.1_6,-22.3
PB2015.1569.1_7,-26.8
PB2015.1569.1_0,-34.2
PB2015.1569.1_1,-42.6
PB2015.1569.1_2,-31.3
PB2015.1569.1_3,-34.1
PB2015.14888.1_20,-12.6
PB2015.14888.1_21,-12.6
PB2015.684.2_5,-14.9
PB2015.684.2_4,-19.5
PB2015.684.2_7,-26.8
PB2015.684.2_6,-18.4
PB2015.684.2_1,-34.6
PB2015.684.2_0,-32.6
PB2015.684.2_3,-28.0
PB2015.684.2_2,-27.8
PB2015.14872.1_4,-29.4
PB2015.14872.1_5,-27.1
PB2015.14872.1_6,-17.4
PB2015.14872.1_0,-21.1
PB2015.14872.1_1,-24.4
PB2015.14872.1_2,-27.0
PB2015.14872.1_3,-29.7
PB2015.6134.10_2,-33.6
PB2015.3464.2_14,-25.4
PB2015.6134.10_0,-18.2
PB2015.15035.1_7,-18.8
PB2015.6134.10_6,-24.3
PB2015.11524.1_11,-25.4
PB2015.15035.1_2,-20.5
PB2015.6134.10_5,-29.7
PB2015.6134.10_8,-24.9
PB2015.6134.10_9,-19.0
PB2015.15035.1_8,-13.4
PB2015.15035.1_9,-12.2
PB2015.16825.2_47,-17.3
PB2015.16477.7_9,-12.3
PB2015.16477.7_8,-17.4
PB2015.5773.1_23,-22.4
PB2015.16726.5_0,-15.5
PB2015.16477.7_0,-45.3
PB2015.16477.7_3,-12.7
PB2015.16477.7_2,-22.1
PB2015.16477.7_5,-18.2
PB2015.16477.7_4,-18.7
PB2015.16477.7_7,-17.7
PB2015.16477.7_6,-19.1
PB2015.13079.1_14,-19.8
PB2015.13079.1_15,-25.2
PB2015.13079.1_16,-33.7
PB2015.13079.1_17,-32.7
PB2015.13079.1_10,-1.2
PB2015.13079.1_11,0
PB2015.13079.1_12,0
PB2015.13079.1_13,-0.2
PB2015.13079.1_18,-22.7
PB2015.13079.1_19,-17.3
PB2015.7602.1_0,-18.8
PB2015.7602.1_1,-22.8
PB2015.7602.1_2,-33.0
PB2015.7602.1_3,-35.4
PB2015.7602.1_4,-31.7
PB2015.7602.1_5,-34.6
PB2015.7602.1_6,-34.8
PB2015.7602.1_7,-29.8
PB2015.7602.1_8,-28.7
PB2015.7602.1_9,-28.7
PB2015.9012.3_7,-3.4
PB2015.2296.5_11,-4.3
PB2015.11748.2_38,-11.8
PB2015.14376.2_8,-26.4
PB2015.14376.2_9,-18.4
PB2015.12059.3_25,-13.6
PB2015.11748.2_39,-24.5
PB2015.4079.1_1,-25.5
PB2015.4079.1_0,-27.5
PB2015.4079.1_3,-28.2
PB2015.4079.1_2,-26.7
PB2015.15537.1_19,-21.4
PB2015.8553.1_3,-39.3
PB2015.14376.2_0,-26.1
PB2015.15537.1_16,-18.7
PB2015.8460.1_19,-29.7
PB2015.16466.1_12,-23.5
PB2015.8553.1_8,-17.4
PB2015.15537.1_12,-17.8
PB2015.2766.7_170,-18.1
PB2015.2766.7_171,-19.4
PB2015.13541.1_38,-21.0
PB2015.13541.1_39,-21.6
PB2015.2766.7_174,-16.3
PB2015.14376.2_6,-22.4
PB2015.2766.7_176,-15.4
PB2015.2766.7_177,-17.0
PB2015.13541.1_32,-23.5
PB2015.13541.1_33,-29.9
PB2015.13541.1_30,-10.6
PB2015.13541.1_31,-10.0
PB2015.13541.1_36,-11.2
PB2015.13541.1_37,-14.4
PB2015.13541.1_34,-30.2
PB2015.13541.1_35,-14.4
PB2015.2299.3_1,-16.0
PB2015.2299.3_0,-8.7
PB2015.2299.3_3,-16.5
PB2015.2299.3_2,-16.5
PB2015.14668.3_9,-2.2
PB2015.14668.3_8,-10.2
PB2015.2299.3_7,-16.8
PB2015.2299.3_6,-15.8
PB2015.14668.3_5,-21.2
PB2015.2299.3_8,-17.4
PB2015.14668.3_7,-20.8
PB2015.14668.3_6,-24.5
PB2015.14668.3_1,-20.5
PB2015.14668.3_0,-19.6
PB2015.14668.3_3,-20.9
PB2015.14668.3_2,-25.0
PB2015.1956.2_23,-24.7
PB2015.599.1_39,-8.9
PB2015.599.1_38,-14.2
PB2015.16731.1_21,-7.9
PB2015.16731.1_20,-5.7
PB2015.16731.1_23,-15.0
PB2015.599.1_32,-20.1
PB2015.599.1_35,-21.4
PB2015.599.1_34,-13.0
PB2015.599.1_37,-15.4
PB2015.599.1_36,-15.5
PB2015.5215.1_2,-24.1
PB2015.11794.1_70,-10.1
PB2015.5215.1_0,-25.7
PB2015.5215.1_1,-23.1
PB2015.10389.2_2,-25.4
PB2015.11794.1_71,-5.6
PB2015.4074.5_27,-9.8
PB2015.4074.5_26,-7.6
PB2015.4074.5_25,-6.9
PB2015.4074.5_24,-3.1
PB2015.4074.5_23,-7.9
PB2015.4074.5_22,-11.0
PB2015.4074.5_21,-11.5
PB2015.11748.2_36,-8.3
PB2015.4074.5_29,-7.3
PB2015.4074.5_28,-9.3
PB2015.10713.3_8,-14.8
PB2015.10713.3_9,-16.7
PB2015.11748.2_37,-9.0
PB2015.10713.3_2,-16.6
PB2015.10713.3_3,-15.2
PB2015.10713.3_0,-23.6
PB2015.10713.3_1,-19.7
PB2015.10713.3_6,-11.0
PB2015.10713.3_7,-15.1
PB2015.10713.3_4,-11.8
PB2015.11119.6_40,-15.3
PB2015.578.1_24,-21.1
PB2015.578.1_23,-21.5
PB2015.578.1_22,-27.0
PB2015.578.1_21,-22.6
PB2015.578.1_20,-20.3
PB2015.12251.2_9,-26.7
PB2015.11748.2_30,-18.8
PB2015.7121.4_3,-23.0
PB2015.7121.4_2,-25.3
PB2015.7121.4_1,-25.8
PB2015.7121.4_0,-30.3
PB2015.7121.4_7,-12.3
PB2015.7121.4_6,-14.2
PB2015.7121.4_5,-17.4
PB2015.7121.4_4,-18.9
PB2015.7121.4_9,-17.4
PB2015.7121.4_8,-16.3
PB2015.484.1_58,-16.0
PB2015.6056.1_115,-13.6
PB2015.484.1_52,-17.0
PB2015.484.1_53,-4.2
PB2015.484.1_50,-15.5
PB2015.484.1_51,-15.3
PB2015.484.1_56,-8.3
PB2015.484.1_57,-10.8
PB2015.484.1_54,-2.5
PB2015.484.1_55,-8.3
PB2015.2695.3_9,-27.8
PB2015.2695.3_8,-32.8
PB2015.13551.4_8,-15.6
PB2015.2695.3_1,-27.7
PB2015.2695.3_0,-24.2
PB2015.2695.3_3,-34.5
PB2015.2695.3_2,-29.6
PB2015.2695.3_5,-26.8
PB2015.2695.3_4,-33.9
PB2015.2695.3_7,-27.5
PB2015.2695.3_6,-23.3
PB2015.11748.2_33,-10.9
PB2015.13551.4_9,-20.4
PB2015.9965.2_9,-13.9
PB2015.9965.2_8,-23.1
PB2015.5918.6_19,-13.1
PB2015.5918.6_18,-12.4
PB2015.5918.6_17,-12.9
PB2015.5918.6_16,-13.1
PB2015.9965.2_1,-24.6
PB2015.9965.2_0,-25.1
PB2015.5918.6_13,-7.0
PB2015.9965.2_6,-24.7
PB2015.9965.2_5,-25.7
PB2015.5918.6_10,-4.3
PB2015.12953.2_12,-3.8
PB2015.9748.1_3,-13.9
PB2015.9748.1_2,-21.3
PB2015.10176.2_6,-25.6
PB2015.201.2_1,-21.2
PB2015.10176.2_4,-27.0
PB2015.10176.2_5,-24.4
PB2015.201.2_4,-23.3
PB2015.201.2_5,-23.7
PB2015.10176.2_0,-23.6
PB2015.201.2_7,-26.0
PB2015.201.2_8,-21.5
PB2015.201.2_9,-21.1
PB2015.13355.8_11,-11.9
PB2015.10176.2_8,-24.0
PB2015.10176.2_9,-21.3
PB2015.10985.5_9,-17.0
PB2015.10985.5_8,-13.5
PB2015.10985.5_7,-16.1
PB2015.10985.5_6,-14.2
PB2015.10985.5_5,-19.3
PB2015.10985.5_4,-20.5
PB2015.10985.5_3,-21.2
PB2015.10985.5_2,-16.9
PB2015.10985.5_1,-23.8
PB2015.10985.5_0,-22.6
PB2015.8090.2_1,-29.3
PB2015.8090.2_0,-29.1
PB2015.8090.2_3,-16.7
PB2015.16314.1_2,-22.2
PB2015.8090.2_5,-21.6
PB2015.8090.2_4,-16.6
PB2015.8090.2_7,-24.2
PB2015.8090.2_6,-21.4
PB2015.8090.2_9,-30.8
PB2015.4745.6_23,-28.7
PB2015.8958.1_18,-10.7
PB2015.8978.4_58,-20.7
PB2015.4745.6_22,-25.5
PB2015.8958.1_17,-7.9
PB2015.8978.4_59,-13.8
PB2015.4745.6_21,-26.9
PB2015.4745.6_20,-20.6
PB2015.8958.1_15,-7.4
