transcript,hippuristanol_fpUTR_max,hippuristanol_fpUTR_average,hippuristanol_fpUTR_std,hippuristanol_fpUTR_gini
PB2015.7028.2,0.595333333333,0.07658333333328571,0.15102279931413656,0.81054717861
PB2015.7770.3,1.63333333333,0.193503333333335,0.31504336913091174,0.74727179549
PB2015.6431.19,1.33233333333,0.2788304093567298,0.33041935740178663,0.619056134464
PB2015.6431.18,1.43366666667,0.38041987179491926,0.32327302171841715,0.465990795103
PB2015.6520.1,0.719,0.08017543859647965,0.15584746760510831,0.793386822271
PB2015.4191.1,0.237666666667,0.0228245614035,0.05623666765151971,0.867794004612
PB2015.4191.2,0.386,0.00631959706959066,0.037072991651212736,0.973648109607
PB2015.4191.3,0.706333333333,0.071287878787875,0.1299092358150349,0.772139165298
PB2015.4191.4,0.231,0.027426900584798245,0.06184558379887614,0.850372199155
PB2015.4191.5,0.719333333333,0.05790560471976903,0.12879399349780402,0.840328375838
PB2015.7916.1,1.085,0.3034230769228077,0.39239760009600316,0.663164549145
PB2015.2930.11,0.610666666667,0.06410162601626829,0.12479846831528056,0.801558012092
PB2015.2930.10,0.613,0.03733149171270166,0.10058290209098104,0.88642812542
PB2015.14732.11,1.98133333333,0.14316269841277382,0.3783831849335612,0.876027399068
PB2015.2281.4,1.99,0.23004523809525015,0.32598212340380883,0.677906560821
PB2015.2281.5,1.86233333333,0.31991083676263204,0.3911998985060037,0.618185360142
PB2015.231.4,NA,NA,NA,NA
PB2015.2281.1,1.93333333333,0.26680738522954184,0.37286745216610273,0.670859182357
PB2015.2277.1,0.539,0.08481481481486668,0.14937333385501786,0.776170790878
PB2015.15923.2,0.676,0.11971739130428259,0.16095675548775426,0.654975354161
PB2015.10722.4,2.85666666667,0.2625189669088291,0.4456561660346896,0.748549179648
PB2015.10722.5,2.67466666667,0.2860346083788852,0.4259713846480537,0.700759183993
PB2015.10722.3,2.867,0.25326420890934614,0.4570436140735896,0.773797745115
PB2015.10722.1,1.57033333333,0.25523958333317814,0.3758669814421274,0.703948241032
PB2015.9897.1,1.31766666667,0.10568109668108354,0.19965480017730156,0.777880175179
PB2015.791.1,1.278,0.1694439024390488,0.2461879660011452,0.695394389458
PB2015.6774.2,1.011,0.1035555555555614,0.20174057737303347,0.788603822635
PB2015.13846.4,NA,NA,NA,NA
PB2015.13846.3,NA,NA,NA,NA
PB2015.13846.1,0.464333333333,0.04276190476189285,0.1266253020536402,0.904012885778
PB2015.180.2,1.11566666667,0.12444444444457144,0.2602401278868288,0.809280855199
PB2015.4423.1,4.29033333333,0.5682952380950714,0.8691055528762316,0.72080042471
PB2015.11255.1,1.415,0.11746517412937314,0.24347066600529868,0.822616076139
PB2015.6062.1,1.52233333333,0.38552238805955225,0.34645308299841976,0.491583507164
PB2015.3374.1,1.11266666667,0.09116666666676944,0.21872440943831653,0.853990340127
PB2015.14834.1,0.95,0.22581638418078812,0.26896764553657476,0.62911349141
PB2015.4325.1,0.765333333333,0.20037037037037037,0.2198289333666539,0.58660459597
PB2015.4701.5,1.04333333333,0.08202380952372679,0.1830286522056581,0.834047791831
PB2015.16701.1,0.856,0.12997368421054215,0.2012930623948928,0.719857702568
PB2015.6175.3,1.73066666667,0.11408658008674026,0.3330811401075632,0.904478385696
PB2015.7139.7,0.758666666667,0.0685977011494138,0.1662884301058116,0.859607562171
PB2015.9364.1,0.363666666667,0.04395833333332083,0.09834662398412944,0.849223275408
PB2015.7518.3,0.543,0.06020666666672,0.11823926570967414,0.792623186801
PB2015.3353.1,1.96166666667,0.2223553113554033,0.3463116447896616,0.714618988905
PB2015.8419.1,3.683,0.1782791411043313,0.3930071597334888,0.823029021867
PB2015.9192.5,0.770333333333,0.10279775280904045,0.14801388079776184,0.686117432453
PB2015.9192.6,0.438,0.0679621212121591,0.11689720114662178,0.769274227055
PB2015.9192.7,0.739333333333,0.04461630695441007,0.11244128346866288,0.864564526825
PB2015.12135.2,1.82266666667,0.034172995780582284,0.16017005608327195,0.954062347125
PB2015.12135.1,0.798666666667,0.012232673267331682,0.0731889915316252,0.972978297425
PB2015.10992.1,1.98466666667,0.3925703703704666,0.4397962357716197,0.571671771778
PB2015.13931.1,3.809,0.1692888888888889,0.680536957931738,0.94694631623
PB2015.9539.1,0.665333333333,0.03752777777775,0.13908184097009715,0.936559338761
PB2015.13273.2,1.55433333333,0.2677014652014593,0.2925716227980166,0.570016987425
PB2015.5298.2,1.13966666667,0.14741880341891025,0.22365824965332373,0.709858593787
PB2015.10391.3,1.864,0.10489961389956641,0.2744655135129011,0.872224869428
PB2015.1580.1,0.819666666667,0.14534166666665,0.2542578141211555,0.777445387306
PB2015.6161.2,1.828,0.28586345381518496,0.35471621115789703,0.627318659296
PB2015.1580.2,0.919666666667,0.1422380952381452,0.26026558765025404,0.792704895818
PB2015.10869.2,1.677,0.2368370927318585,0.2949432853077624,0.621127797271
PB2015.10869.1,1.66766666667,0.2382251572327888,0.2932086313627075,0.61509097229
PB2015.2394.4,1.793,0.25184716732540313,0.3113608991063889,0.621072781597
PB2015.7342.5,1.881,0.21694903160037918,0.3838655111723653,0.776062060945
PB2015.15785.1,NA,NA,NA,NA
PB2015.6487.1,1.72633333333,0.26809389671350703,0.3526504393038882,0.650700081689
PB2015.13595.5,0.288,0.007844871794869231,0.03900048590789724,0.964109897293
PB2015.842.3,1.77633333333,0.09477083333332784,0.20344725728729895,0.786247068196
PB2015.13595.2,0.285666666667,0.023978723404234046,0.06674656220521544,0.895190268522
PB2015.13595.1,1.83166666667,0.22426177024486568,0.34135048421080844,0.706092047749
PB2015.9701.10,1.019,0.2206984126983952,0.2608894210148682,0.607882623705
PB2015.12574.2,1.553,0.04932539682540476,0.24778246655215552,0.964268474888
PB2015.12574.1,0.615333333333,0.01577027027027027,0.09476623563507679,0.97371021407
PB2015.9607.1,4.57566666667,0.4819722222223889,0.9747192437659377,0.819465256565
PB2015.3260.4,1.132,0.26521698113208586,0.2915519416505129,0.569603645843
PB2015.2857.2,0.534,0.09368750000003126,0.12713242050614007,0.664164998888
PB2015.2428.1,1.46366666667,0.16000700525391473,0.2324842794935528,0.674791848304
PB2015.7369.1,0.849666666667,0.1463978494623913,0.24455803775489035,0.756509068508
PB2015.13575.5,0.739666666667,0.0685380313198735,0.13020311474398588,0.794925658378
PB2015.13575.6,0.661,0.10472030651339082,0.14810045323764395,0.679964203468
PB2015.5869.3,1.42933333333,0.24708854166667188,0.3375747923411694,0.660407466643
PB2015.5869.2,0.899,0.08210364145663025,0.1740608345734575,0.824893513749
PB2015.631.2,1.234,0.14761868686871288,0.2606673581476721,0.762429493629
PB2015.6278.1,1.465,0.16289462365582386,0.2264742344284765,0.657551766813
PB2015.16146.2,1.05066666667,0.1776410256410846,0.27226795064696346,0.726966996309
PB2015.16383.2,1.00833333333,0.23678378378370904,0.2765351134416668,0.61546788199
PB2015.11620.4,2.23333333333,0.20976111111100415,0.36807322812895127,0.761740979598
PB2015.219.3,1.24566666667,0.40111111111113845,0.32311888503347874,0.445598736799
PB2015.11198.2,1.92466666667,0.3014772727272909,0.38500394460618725,0.636780340152
PB2015.219.1,1.22,0.2959012345677907,0.32086133839360975,0.57910470133
PB2015.11198.4,2.145,0.22082096584208127,0.3767321416351869,0.752845008587
PB2015.1159.1,1.45333333333,0.16338095238096348,0.2964515411511699,0.773214651967
PB2015.5134.1,1.49533333333,0.11918518518511112,0.2693088942478765,0.80844295974
PB2015.6187.1,NA,NA,NA,NA
PB2015.13083.1,0.739333333333,0.12247878787878183,0.19405200556335217,0.739438324059
PB2015.4444.4,0.180333333333,0.013884615384588461,0.041891796139808965,0.910185382485
PB2015.10165.2,0.951666666667,0.09646376811592608,0.21776039971130853,0.825303093646
PB2015.4444.3,NA,NA,NA,NA
PB2015.15791.1,1.00033333333,0.2895762711864118,0.30374123459171326,0.573326785812
PB2015.14378.4,0.839333333333,0.039425818882439304,0.11511930836605144,0.89884929798
PB2015.14378.3,NA,NA,NA,NA
PB2015.6270.3,1.04133333333,0.1913387978141836,0.24805159131829377,0.650130272038
PB2015.14378.1,0.841,0.04161403508773158,0.1164352021265548,0.891154699565
PB2015.7016.3,1.35533333333,0.19829166666655557,0.3021136162979378,0.712030519172
PB2015.5328.1,1.31233333333,0.22982771535583335,0.2881179711928743,0.632090769466
PB2015.9949.2,1.734,0.12084137931033105,0.2697672463007582,0.84057172133
PB2015.10738.3,1.34366666667,0.29412500000008435,0.36707775014701455,0.642960228078
PB2015.10738.2,1.116,0.06753594771244903,0.1875054576221488,0.890773410991
PB2015.10738.1,1.094,0.16563095238091072,0.26266988213035863,0.731673101211
PB2015.13907.1,0.814666666667,0.11468041237114433,0.1942096440351396,0.747110053369
PB2015.13907.6,0.829333333333,0.1519516129032129,0.22990006280406416,0.713772023836
PB2015.2563.3,0.569666666667,0.15057264957267952,0.17907139305417372,0.628562446238
PB2015.13360.1,NA,NA,NA,NA
PB2015.858.2,NA,NA,NA,NA
PB2015.11249.1,1.506,0.26115555555543835,0.32437992965850315,0.623405945087
PB2015.16705.1,0.648333333333,0.10873539518900001,0.14590821494804124,0.670947592167
PB2015.8034.5,0.846666666667,0.08487500000003213,0.15869639530545054,0.773545279673
PB2015.7016.6,1.28533333333,0.16079078014176593,0.2959766898048298,0.790411947515
PB2015.2016.4,1.28833333333,0.3979999999999693,0.3309865113671374,0.468456262026
PB2015.4828.2,2.36066666667,0.13534060984065427,0.3069673344047566,0.842364642603
PB2015.12543.1,1.32933333333,0.3234500000000088,0.3052086062570163,0.513789402664
PB2015.12811.3,NA,NA,NA,NA
PB2015.12543.4,2.12566666667,0.06854369747901197,0.23510422605767797,0.921754554924
PB2015.13678.7,1.002,0.3606666666666575,0.25721791453071824,0.403007162662
PB2015.14658.13,1.204,0.22905268490378192,0.26772288027326185,0.613062413387
PB2015.14658.10,1.21866666667,0.22619083333334025,0.2752324572558426,0.630913581452
PB2015.14658.17,1.20233333333,0.21800349040135517,0.26299830564462934,0.628356265882
PB2015.2394.1,1.821,0.2008706467661492,0.2986719616950867,0.697479044407
PB2015.12521.3,1.205,0.23376923076918,0.29249205072445994,0.644828848896
PB2015.2016.1,1.27366666667,0.36352920962202784,0.3210853685022403,0.490531109049
PB2015.16058.4,2.09633333333,0.3948976190475093,0.42011050680815476,0.552235833106
PB2015.3625.15,0.465333333333,0.16321739130430435,0.17502374190074077,0.582906735231
PB2015.4016.1,NA,NA,NA,NA
PB2015.2016.2,1.17933333333,0.3100497076022711,0.2936793421549724,0.52121917391
PB2015.5045.7,1.19533333333,0.3345641025639519,0.332643886599958,0.539973706551
PB2015.14231.3,1.67466666667,0.3018888888890431,0.409702116359725,0.674322139866
PB2015.14231.2,1.58466666667,0.3707139479905627,0.38901859015423473,0.564118609391
PB2015.14231.1,1.61466666667,0.39619696969701185,0.4168772226672398,0.567131925782
PB2015.3116.1,2.80533333333,0.2659189542482835,0.4960640371397062,0.785373868367
PB2015.5171.4,1.05533333333,0.2550909090908182,0.3257010493588787,0.654387783753
PB2015.4894.1,1.18733333333,0.2708861788617073,0.33020652656823096,0.635507902544
PB2015.8845.1,NA,NA,NA,NA
PB2015.13831.1,1.69866666667,0.36967924528315654,0.4441221145948394,0.620546357366
PB2015.3815.1,NA,NA,NA,NA
PB2015.8153.3,1.59966666667,0.041278846153884614,0.18077172004020248,0.944897627026
PB2015.10988.5,1.24233333333,0.43799561403497367,0.3181805755159188,0.410937589761
PB2015.8845.4,2.61133333333,0.3410053333331312,0.5555085661645237,0.744884287245
PB2015.7717.4,0.729666666667,0.03321095008052174,0.11520508003199689,0.929975583064
PB2015.6343.1,1.348,0.22055238095240667,0.27552902008139096,0.632114789088
PB2015.11415.15,NA,NA,NA,NA
PB2015.13386.1,0.828,0.15043209876543018,0.22380663528698497,0.717273818751
PB2015.11701.3,NA,NA,NA,NA
PB2015.11360.2,0.0,0.0,0.0,NA
PB2015.6252.4,NA,NA,NA,NA
PB2015.8883.3,0.512,0.04780459770113793,0.12839798393163762,0.888774655711
PB2015.6252.2,NA,NA,NA,NA
PB2015.8883.5,NA,NA,NA,NA
PB2015.8883.6,NA,NA,NA,NA
PB2015.1034.5,1.75733333333,0.31940196078434335,0.3039687796191257,0.51024720679
PB2015.8284.3,1.238,0.1571056105610693,0.3026879360765128,0.806733829697
PB2015.8284.2,1.26266666667,0.12854045307446602,0.27435548918819774,0.832039739363
PB2015.1034.1,1.83066666667,0.3710845070422587,0.3361247411014702,0.495497641831
PB2015.11680.1,1.74533333333,0.2378281938326212,0.3520599534389501,0.706660359606
PB2015.11680.2,1.66166666667,0.2833618421051645,0.37598580550543087,0.666265299605
PB2015.4139.5,2.98166666667,0.49762499999992854,0.6958644819448978,0.671993200697
PB2015.2652.1,0.843,0.21743956043956153,0.22438373005382298,0.556171949208
PB2015.3721.1,1.364,0.21266343042078933,0.32351414387031174,0.713407035212
PB2015.8107.1,1.25833333333,0.20517592592588887,0.3216621280249074,0.738845139422
PB2015.5364.2,2.34366666667,0.2946307017543921,0.4162394295853137,0.673872632077
PB2015.8107.2,1.21,0.24684343434355457,0.3106015084255076,0.642103386809
PB2015.8107.5,1.141,0.22967208672085393,0.27866920806319245,0.630875276174
PB2015.8016.2,0.640666666667,0.08148769574942953,0.140749466833282,0.765505290359
PB2015.16843.3,0.696333333333,0.1705555555555789,0.21060357273160682,0.640766840812
PB2015.1526.1,NA,NA,NA,NA
PB2015.3746.1,NA,NA,NA,NA
PB2015.12104.1,2.33333333333,0.18928937728934064,0.5346914306668759,0.899477641331
PB2015.11513.3,0.466,0.01869958847737037,0.07148333532309326,0.93923882803
PB2015.3746.4,NA,NA,NA,NA
PB2015.11368.2,1.69266666667,0.37026190476178567,0.48374893754962534,0.657148828279
PB2015.9011.1,2.623,0.34073099415213515,0.553363665901057,0.735977332846
PB2015.6152.2,1.30133333333,0.07536063708758362,0.18245537637008757,0.856037120279
PB2015.12308.1,0.840333333333,0.20458095238092855,0.22578873877545444,0.586003577913
PB2015.10758.3,0.819666666667,0.27331089743591347,0.2458342688570839,0.502183597658
PB2015.12308.3,0.96,0.23662433862435137,0.27832785212774425,0.614575902063
PB2015.10700.3,1.00766666667,0.09414975845407972,0.18611759339413655,0.80457203283
PB2015.15994.2,1.37766666667,0.19473809523807142,0.34637934167203094,0.774821115633
PB2015.10700.1,1.23,0.2009444444445,0.2693278384570706,0.670369551193
PB2015.12104.4,2.33333333333,0.09833333333325843,0.4109208987365507,0.949636987283
PB2015.2029.4,0.690333333333,0.10329166666666562,0.1648511902612384,0.734066155708
PB2015.3270.2,0.794333333333,0.1234130434782174,0.22352989603010248,0.787598318156
PB2015.9031.4,1.52666666667,0.06954320987649999,0.23403579706040353,0.921952792882
PB2015.14817.2,1.64233333333,0.3881851851852429,0.38478976498525214,0.531424858847
PB2015.3270.9,NA,NA,NA,NA
PB2015.3270.8,0.790666666667,0.08720000000005,0.21629738787153538,0.871674311927
PB2015.9031.2,NA,NA,NA,NA
PB2015.9031.3,1.33966666667,0.07605263157898026,0.22137479830263765,0.89932806714
PB2015.14217.1,1.02066666667,0.20989768976901682,0.24224707469485884,0.609340796971
PB2015.516.1,0.777333333333,0.11491304347825956,0.2271833883792397,0.810431711878
PB2015.3332.1,3.18333333333,0.5380992907800745,0.6604713962906951,0.613563184804
PB2015.11535.1,1.12166666667,0.1823643410853326,0.26662577994673875,0.707607443838
PB2015.7795.1,0.114666666667,0.010969696969727272,0.03233644300752608,0.900803616273
PB2015.14894.3,NA,NA,NA,NA
PB2015.2743.1,1.54333333333,0.2759064625851281,0.34912645082523264,0.631896622104
PB2015.6040.3,1.55333333333,0.31631271477668466,0.3472765660401922,0.587211441398
PB2015.6040.2,1.56133333333,0.3303026584866311,0.3655128132443475,0.58584136988
PB2015.6040.5,1.53833333333,0.35359714795006836,0.34156705983938945,0.529638534937
PB2015.15705.1,NA,NA,NA,NA
PB2015.6040.7,1.56033333333,0.2616862745097661,0.3292633433721756,0.639004526582
PB2015.6040.6,1.53766666667,0.25912560386477246,0.32846779954036653,0.643571314512
PB2015.15406.4,1.08333333333,0.0336775544388603,0.13392390834329992,0.944190188214
PB2015.15406.5,1.13433333333,0.2435892857142881,0.2556846627975708,0.563824787667
PB2015.15406.6,0.970666666667,0.16079840319361316,0.19899112127115304,0.62930801753
PB2015.15406.7,1.303,0.02362740740740356,0.108148750736507,0.952028299422
PB2015.15406.1,1.42566666667,0.30391891891897,0.3218785364460927,0.567535432275
PB2015.15406.2,1.41766666667,0.3938645833334375,0.39908558553172196,0.556596460025
PB2015.4693.1,0.625666666667,0.11261805555552501,0.13008935656889267,0.582630624242
PB2015.15193.1,1.34466666667,0.3456100628930189,0.40227466828714786,0.619530046119
PB2015.10834.3,1.16966666667,0.11094871794876415,0.22542771677394863,0.815164885958
PB2015.13142.3,2.33333333333,0.30121794871769236,0.7673087033453189,0.870183872546
PB2015.342.2,1.16466666667,0.02686666666671429,0.13544047365851838,0.96267787512
PB2015.13142.1,2.33333333333,0.15525619834687188,0.559343690510158,0.931333162642
PB2015.4693.6,0.382,0.010948948948952252,0.04843542491590798,0.953670071608
PB2015.3778.4,0.0,0.0,0.0,NA
PB2015.316.1,1.0,0.2770913242009274,0.26245186996768843,0.525483542478
PB2015.2864.4,0.748666666667,0.20218181818184847,0.19942642653892545,0.543170009447
PB2015.15293.12,0.896333333333,0.1000915032680196,0.17836107020789832,0.766088700074
PB2015.3778.1,4.66666666667,0.9142604166665625,1.3985190002247678,0.723584423316
PB2015.6837.1,0.832,0.20956737588652125,0.2345559852911305,0.598714144483
PB2015.3778.3,4.35966666667,0.48256078431329413,1.0583023959799278,0.835936786684
PB2015.11333.4,1.61366666667,0.4016163069543919,0.4060304334548187,0.548394025384
PB2015.11333.3,1.60233333333,0.26917960426173154,0.3660628378130502,0.664396097027
PB2015.11333.2,1.019,0.083780000000024,0.16674157796491024,0.801784037559
PB2015.11333.1,1.60566666667,0.4806344086022581,0.4476677944154254,0.510315234013
PB2015.2958.2,1.56633333333,0.31525409836061064,0.31906727697647785,0.533763674877
PB2015.13614.4,0.565333333333,0.14847222222224998,0.16586183218738001,0.594738072965
PB2015.4901.1,0.439666666667,0.026127659574489363,0.08271862794980231,0.914674151593
PB2015.3131.1,NA,NA,NA,NA
PB2015.7638.1,1.59,0.3056262626262879,0.38655719677827727,0.643890569776
PB2015.3639.1,0.361666666667,0.048772893772923084,0.09633175378153928,0.81311253523
PB2015.9523.1,1.66666666667,0.37824242424268184,0.439358177228678,0.603618301263
PB2015.5107.1,1.16433333333,0.184406666666646,0.28352969109639825,0.720357904631
PB2015.15183.1,2.25733333333,0.28945075757554545,0.4713821634717031,0.744433654744
PB2015.9416.1,0.937666666667,0.09236434108523256,0.20614426114461834,0.843736154349
PB2015.16117.1,0.930333333333,0.10165656565657878,0.20708300333039265,0.817934913523
PB2015.584.10,0.587333333333,0.091503875969,0.15109473681776225,0.754974663693
PB2015.4472.1,NA,NA,NA,NA
PB2015.4472.2,NA,NA,NA,NA
PB2015.8504.3,0.996333333333,0.26995348837202193,0.25200814741552763,0.513639498971
PB2015.12324.1,1.29466666667,0.33191803278706555,0.3221733609723876,0.529103279417
PB2015.8859.1,1.71266666667,0.47916190476205706,0.4450765254085983,0.484610317334
PB2015.13653.9,0.753,0.11048917748920778,0.159230197057187,0.69159113425
PB2015.3504.9,1.63733333333,0.2668087431694262,0.42874757439135314,0.747879556243
PB2015.3504.8,1.48533333333,0.4367909604518322,0.3763986692130101,0.471960850684
PB2015.13653.2,0.773333333333,0.10665532879822176,0.15826643253024708,0.707386090399
PB2015.3504.5,1.04933333333,0.10528444444441334,0.22693386664847676,0.833964568646
PB2015.3504.1,1.37633333333,0.4248297872340574,0.33127460609697174,0.434894171127
PB2015.6827.1,1.51666666667,0.2532523809524086,0.3028913495584096,0.599157356943
PB2015.6827.2,1.334,0.18568036529673057,0.2771602267438253,0.70846954258
PB2015.2812.7,0.212666666667,0.04924358974358078,0.07069777724069783,0.702731660425
PB2015.10098.1,1.47033333333,0.21931597222222843,0.3186321836358691,0.702322595243
PB2015.9884.2,1.48966666667,0.2848698752228037,0.34779556225036595,0.634101754053
PB2015.2689.1,1.266,0.19118811881186465,0.25450058265060227,0.664950358319
PB2015.14642.5,3.45,0.228848932676601,0.6847285369377186,0.908522285189
PB2015.14642.4,4.046,0.526324858757017,0.8026308512359687,0.717484119863
PB2015.10098.8,NA,NA,NA,NA
PB2015.14642.3,1.65366666667,0.30278000000016,0.38229865062129814,0.650472290112
PB2015.14642.2,4.423,0.4530238095236309,0.7917815109439826,0.767100646867
PB2015.7648.4,2.009,0.35283448275849866,0.4761260210590059,0.672247066787
PB2015.12787.1,0.962666666667,0.1705343915344286,0.25826796264338764,0.724821267901
PB2015.13979.1,1.449,0.20934264432027377,0.32825317519703867,0.727518149579
PB2015.16057.1,2.221,0.2662734082397577,0.3935092590820898,0.689396430143
PB2015.7648.3,1.84066666667,0.34294973544982243,0.4467084499677068,0.658371030751
PB2015.9110.1,NA,NA,NA,NA
PB2015.10710.4,1.05866666667,0.08059819121445348,0.19450676385500684,0.859859517482
PB2015.1078.1,1.22866666667,0.1159500316255112,0.18980984923120592,0.729636437474
PB2015.16796.2,NA,NA,NA,NA
PB2015.15240.3,1.97066666667,0.27861025641043075,0.41180326631980263,0.695396282195
PB2015.11013.7,1.63833333333,0.16832853717023133,0.2612192159736979,0.721678061936
PB2015.11013.2,1.226,0.24355056179775278,0.2784101694886164,0.598736378383
PB2015.11013.3,1.32933333333,0.2866035353534854,0.31153978979754265,0.579425805702
PB2015.2755.10,1.23933333333,0.15280645161293013,0.2523419638518074,0.739140940091
PB2015.11013.1,1.357,0.19058236057067324,0.2746270926500082,0.696473506847
PB2015.43.2,NA,NA,NA,NA
PB2015.7676.1,1.059,0.18021138211379753,0.2506021123857761,0.679487151273
PB2015.5763.1,0.684333333333,0.1093983739836756,0.1737761731979015,0.740157623039
PB2015.7676.5,1.128,0.23448958333329376,0.277447805206164,0.607512716006
PB2015.15857.2,1.547,0.3327099236640962,0.3429388736669741,0.548389987568
PB2015.3554.31,1.578,0.11960986547079266,0.2447849747610803,0.78793932181
PB2015.15857.1,1.37533333333,0.25223936170205163,0.2922681498713778,0.603914034854
PB2015.15857.4,1.513,0.27249051490515197,0.34024041482893624,0.637193191493
PB2015.9446.2,4.86866666667,1.092888888889,1.2320080642481823,0.575763822994
PB2015.9446.3,3.15866666667,0.3332345679014602,0.6129978253367099,0.771662797207
PB2015.9446.1,4.84933333333,0.8994313725490451,1.1856869170798285,0.645932476455
PB2015.439.2,1.33266666667,0.20064912280708772,0.31635081460142284,0.724949852408
PB2015.439.1,1.51033333333,0.22681609195396552,0.34657757571160025,0.707717861031
PB2015.439.4,1.451,0.09872802653398507,0.23159434449698257,0.847223743878
PB2015.2632.1,0.471333333333,0.03854644808742459,0.0895801994934884,0.854126480964
PB2015.3623.1,1.14166666667,0.10457347670254838,0.24668846830720265,0.858059798745
PB2015.11795.2,2.06466666667,0.20584514435703938,0.4243393481714468,0.820775305467
PB2015.6476.1,0.0,0.0,0.0,NA
PB2015.1336.1,1.01,0.122941666666625,0.2724984901843176,0.846897994382
PB2015.16101.1,1.74633333333,0.17062393162376926,0.3960442518902767,0.852433412069
PB2015.14547.4,1.06133333333,0.2765044563279772,0.29126618567715606,0.568822080464
PB2015.12229.4,1.31866666667,0.1972898550724152,0.2734575828886967,0.663067343627
PB2015.12229.2,1.22133333333,0.15409956709953507,0.2409513854969972,0.708766133437
PB2015.13703.1,1.24833333333,0.2217730496453479,0.3218360969750976,0.705852594765
PB2015.13703.2,1.20533333333,0.23864227642271466,0.32106696606004614,0.67702972979
PB2015.12688.1,NA,NA,NA,NA
PB2015.2035.1,0.388666666667,0.06645512820512883,0.09567997827619862,0.698152792515
PB2015.7853.1,1.23566666667,0.33048309178749324,0.3290821644669422,0.543904294016
PB2015.7852.2,0.938,0.11555231143554745,0.19509344959829936,0.745383471423
PB2015.10768.2,1.241,0.22323611111102082,0.29362289179297774,0.640773087372
PB2015.12368.1,1.28066666667,0.06486631944446615,0.14911104471937386,0.84117329477
PB2015.11357.15,NA,NA,NA,NA
PB2015.5491.1,0.852666666667,0.18351333333332,0.24624789867127886,0.677694627094
PB2015.11357.11,NA,NA,NA,NA
PB2015.3731.3,1.42666666667,0.350269005847836,0.3475273416176975,0.544230027955
PB2015.11357.13,NA,NA,NA,NA
PB2015.10915.2,1.36266666667,0.1663746770026124,0.26513972721721585,0.740539973703
PB2015.16326.1,1.203,0.19242222222222888,0.2945804247853039,0.710871582982
PB2015.6320.7,1.78133333333,0.0804978902953038,0.23548460297291002,0.873827763704
PB2015.7836.2,1.376,0.218146341463439,0.3373496898953846,0.725400686475
PB2015.6375.4,NA,NA,NA,NA
PB2015.3642.4,1.677,0.1921545253862841,0.2915210239328042,0.701242838338
PB2015.10567.1,0.538333333333,0.07493333333332444,0.1522409493752071,0.824937392909
PB2015.10567.2,0.566,0.07814814814814,0.15691775868396568,0.821830437072
PB2015.10567.5,0.734,0.10431060606061272,0.1957823905078711,0.801683954073
PB2015.5654.2,2.15066666667,0.13264978902948546,0.31223785471163074,0.839430391826
PB2015.7905.1,NA,NA,NA,NA
PB2015.4432.1,0.673,0.1592083333334167,0.19764169348758182,0.640848090959
PB2015.2838.1,0.471,0.09359420289859564,0.1415051579443954,0.725732828847
PB2015.12647.1,0.566666666667,0.07380000000003333,0.13080396981183548,0.765381913078
PB2015.11741.2,4.27966666667,0.5630863557858533,0.8281219268688053,0.675767611414
PB2015.7540.13,1.889,0.26230855018583643,0.37154377612399425,0.67657269031
PB2015.8795.2,0.866,0.09201449275363768,0.17736005060790036,0.7995385937
PB2015.7540.11,0.857666666667,0.15871568627458826,0.22842930761511684,0.693148579464
PB2015.3642.5,1.75233333333,0.22166978193139503,0.33570487983535685,0.704054747683
PB2015.7540.14,1.68366666667,0.2881392543859253,0.40842439547804965,0.685335341227
PB2015.12077.7,1.932,0.3609999999999301,0.46013070432228137,0.636029952336
PB2015.8795.1,1.32733333333,0.12642945736434558,0.2324677790135961,0.76856873237
PB2015.1634.1,1.25766666667,0.29413725490206766,0.36269007293337335,0.638289310125
PB2015.8795.6,0.877666666667,0.13163120567376596,0.20324699055106688,0.721714508437
PB2015.14139.2,1.01,0.23105964912279517,0.29077841477738964,0.650802597212
PB2015.3556.1,0.904666666667,0.3621250000000406,0.2851354788858517,0.447560694972
PB2015.3874.2,2.202,0.25665111111111005,0.3946986554916491,0.714000761951
PB2015.1769.2,1.14966666667,0.28231914893640425,0.3414073290632792,0.625548056607
PB2015.16376.7,1.168,0.08166451612907744,0.14958501495102153,0.763056216732
PB2015.8732.4,1.66666666667,0.2371250000001,0.38675688378233203,0.73495958531
PB2015.11179.1,1.50966666667,0.232391304348,0.35798478703828707,0.698466669378
PB2015.14110.2,1.638,0.29280503144663583,0.4087251665579015,0.684317689226
PB2015.4544.5,0.984,0.1708996763754097,0.20580747821814233,0.611549368072
PB2015.16376.8,1.18333333333,0.08090043290039611,0.15037549024404182,0.766963104319
PB2015.5378.3,1.35966666667,0.23421031746037382,0.2816436676052939,0.612927319655
PB2015.14700.6,0.849666666667,0.1226318407960258,0.17913226567189572,0.700022949071
PB2015.4750.1,0.929666666667,0.0959607843137451,0.20650452892488774,0.823350454471
PB2015.2248.4,NA,NA,NA,NA
PB2015.2248.1,0.448666666667,0.05589247311833322,0.12719136901526218,0.853094862788
PB2015.4750.4,2.26933333333,0.2907213459515849,0.37618876724036315,0.640757404491
PB2015.4078.50,1.463,0.45918774445889304,0.3538315013889835,0.437961557401
PB2015.4078.51,1.49233333333,0.4474292237441965,0.35328393502978195,0.446054767399
PB2015.15573.1,1.84433333333,0.13230799683296118,0.2736234240549282,0.815378357769
